Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Transaction_Frequency,Amount_ZScore,Is_Night_Transaction,Transaction_Velocity,Location_Anomaly,Transaction_Acceleration,Device_Anomaly
T32235,1955,4961.41,Online Purchase,11.0,Mobile,Boston,1,59,14,Credit Card,0.2542372881355932,1.7917564844339668,0,7.118644067796611,1,1.5789473684210527,1
T25696,3883,2245.66,POS Payment,10.0,Desktop,Seattle,0,27,2,UPI,0.5555555555555556,-0.30762955479213494,0,2.0,1,0.28846153846153844,1
T28500,2848,3437.18,POS Payment,15.0,Desktop,Miami,3,59,8,UPI,0.3220338983050847,0.5604565452416012,0,4.067796610169491,1,1.1782945736434107,1
T17521,4598,4256.12,POS Payment,5.0,Desktop,Houston,4,69,4,Credit Card,0.2753623188405797,1.0037552710802062,1,1.7391304347826089,1,0.5467625899280576,1
T22131,3818,2549.66,POS Payment,5.0,Tablet,San Francisco,0,18,3,Debit Card,0.5,-0.2844161079079003,1,3.0,1,0.41538461538461535,1
T29923,1600,3251.65,Bill Payment,10.0,Mobile,Miami,4,17,4,UPI,1.1764705882352942,0.6435409411158027,0,4.0,1,0.5714285714285714,1
T18174,1325,2094.91,POS Payment,2.0,Mobile,New York,1,67,1,Debit Card,0.13432835820895522,-0.695288855080951,1,0.44776119402985076,1,0.16666666666666666,1
T13582,2247,49997.8,Online Purchase,8.0,Mobile,Seattle,4,23,1,Credit Card,0.34782608695652173,2.4682601225933336,0,1.0,1,0.17391304347826086,1
T6654,3620,3908.37,Bank Transfer,14.0,Mobile,New York,3,89,7,Net Banking,0.23595505617977527,0.7361854697103569,0,2.359550561797753,1,0.901840490797546,1
T32883,4099,3451.8,POS Payment,8.0,,New York,3,29,5,Debit Card,0.3103448275862069,0.6217985952956819,0,5.0,1,0.6338028169014084,1
T46748,1224,1819.28,Online Purchase,22.0,Mobile,New York,1,2,7,UPI,8.0,-0.5382269805457915,0,7.0,1,0.9491525423728814,1
T34103,1071,2326.64,POS Payment,1.0,Tablet,Los Angeles,3,25,7,,0.84,0.440705924156107,1,7.0,1,0.9074074074074074,1
T39016,2411,4096.92,ATM Withdrawal,1.0,Tablet,Boston,4,8,13,Net Banking,2.125,0.9484388970734555,1,13.0,1,1.7131782945736436,1
T38494,1534,715.45,Bill Payment,11.0,Tablet,Los Angeles,1,117,1,Credit Card,0.06837606837606838,-0.44643048532517243,0,0.25641025641025644,1,0.18604651162790697,1
T29843,3832,4743.61,ATM Withdrawal,9.0,Tablet,Boston,1,13,8,Debit Card,1.1538461538461537,1.2201750469824342,0,8.0,1,1.0526315789473684,1
T43599,3140,4250.21,ATM Withdrawal,0.0,Mobile,,2,66,3,Credit Card,0.16666666666666666,1.6403247549650355,1,1.3636363636363635,1,0.4024390243902439,1
T20706,3404,948.87,ATM Withdrawal,12.0,Desktop,Houston,4,9,1,Net Banking,1.7777777777777777,-0.38701785427832486,0,1.0,1,0.11510791366906475,1
T44825,4642,3079.82,ATM Withdrawal,16.0,Mobile,Houston,2,21,3,Net Banking,0.9523809523809523,0.6758491495550745,0,3.0,1,0.5084745762711864,1
T16990,1352,2669.95,Bill Payment,7.0,Mobile,Houston,1,3,3,UPI,3.0,-0.08197610225645399,0,3.0,1,0.5094339622641509,1
T16160,4405,75.52,Bill Payment,23.0,Unknown Device,New York,1,88,9,Credit Card,0.1590909090909091,-1.562767025551398,0,3.0681818181818183,1,1.2,1
T18011,3335,2855.07,ATM Withdrawal,4.0,Mobile,Miami,0,99,12,Debit Card,0.1111111111111111,0.20040910820154864,1,3.6363636363636367,1,1.4831460674157302,1
T45988,4656,2966.18,Bill Payment,6.0,Desktop,Los Angeles,4,31,12,Invalid Method,0.3548387096774194,-0.1028592690078386,1,11.61290322580645,1,1.9130434782608696,1
T12105,2738,3438.74,ATM Withdrawal,20.0,Tablet,Miami,2,65,4,Net Banking,0.24615384615384617,0.6304721879088853,0,1.8461538461538463,1,0.5765765765765766,1
T48464,3781,1413.25,POS Payment,16.0,Desktop,,1,112,1,Net Banking,0.0625,-1.2293548242321124,0,0.26785714285714285,1,0.11475409836065575,1
T35426,3431,3294.1,Bill Payment,12.0,Mobile,Los Angeles,0,35,5,Debit Card,0.45714285714285713,0.9079101320476889,0,4.285714285714286,1,0.851063829787234,1
T14051,4170,4766.75,Bill Payment,11.0,Mobile,San Francisco,3,9,6,Credit Card,1.4444444444444444,1.2116809549688314,0,6.0,1,0.9176470588235295,1
T19636,4770,2289.61,Bill Payment,18.0,Desktop,Seattle,1,35,1,Net Banking,0.4857142857142857,-0.16618547037564083,0,0.8571428571428571,1,0.15596330275229356,1
T10916,4580,3089.14,Online Purchase,5.0,Tablet,San Francisco,3,43,3,,0.4186046511627907,0.20725383849598733,1,2.0930232558139537,1,0.3829787234042553,1
T26493,2334,1600.12,POS Payment,4.0,Tablet,Houston,4,2,3,,9.5,-0.4998842958339894,1,3.0,1,0.4351145038167939,1
T15918,1830,315.35,POS Payment,1.0,Tablet,Houston,1,90,6,UPI,0.18888888888888888,-1.5363035511901213,1,2.0,1,0.7391304347826088,1
T14404,2025,4621.57,ATM Withdrawal,10.0,Tablet,Miami,3,94,13,Debit Card,0.13829787234042554,0.7442788467514498,0,4.148936170212766,1,1.5648148148148147,1
T23636,4986,2822.01,Bill Payment,4.0,Mobile,San Francisco,4,17,4,Credit Card,0.7058823529411765,0.3657089035911108,1,4.0,1,0.5052631578947369,1
T32280,4264,1208.75,ATM Withdrawal,2.0,Tablet,San Francisco,3,114,13,Debit Card,0.11403508771929824,-1.4409513839877903,1,3.4210526315789473,1,1.4695652173913043,1
T17854,2723,2436.52,Bill Payment,7.0,Mobile,Chicago,1,111,4,Net Banking,0.12612612612612611,-0.10297993846369641,0,1.081081081081081,1,0.5544554455445544,1
T4163,4866,1873.4,POS Payment,12.0,Desktop,San Francisco,3,16,4,Debit Card,0.875,-0.8421738779529437,0,4.0,1,0.5384615384615384,1
T12224,2097,1635.92,Bank Transfer,2.0,Tablet,Houston,2,51,8,Debit Card,0.27450980392156865,-0.42749230839534436,1,4.705882352941177,1,0.9739130434782609,1
T23616,3556,3964.37,Bank Transfer,20.0,Mobile,,1,12,10,Credit Card,1.75,1.0579074015390182,0,10.0,1,1.4383561643835616,1
T25210,2830,1759.7,POS Payment,4.0,Tablet,New York,3,41,5,Debit Card,0.2926829268292683,-0.5891258998525477,1,3.658536585365854,1,0.4958677685950413,1
T937,2549,4639.12,Bank Transfer,11.0,Mobile,Miami,4,47,11,Debit Card,0.23404255319148937,1.4646489811945853,0,7.0212765957446805,1,1.4404761904761905,0
T7516,1709,2862.22,Bank Transfer,18.0,Desktop,New York,1,71,11,Debit Card,0.23943661971830985,0.43867056402435006,0,4.647887323943662,1,1.3169014084507042,1
T26542,2884,4138.66,POS Payment,13.0,Desktop,Chicago,2,2,5,Invalid Method,8.5,0.8091346214958494,0,5.0,1,0.7522123893805309,1
T20868,3246,4549.46,Online Purchase,8.0,Desktop,Miami,3,9,3,,1.1111111111111112,1.6431017833447523,0,3.0,1,0.6122448979591836,1
T48686,1921,3775.24,Bank Transfer,9.0,Desktop,Chicago,4,30,13,Credit Card,0.4666666666666667,0.6042400160097003,0,13.0,1,1.6851851851851851,1
T16321,1255,,POS Payment,13.0,Desktop,Seattle,4,27,7,Credit Card,0.5185185185185185,,0,7.0,1,1.180722891566265,1
T16619,4017,4980.66,Bill Payment,18.0,Unknown Device,San Francisco,1,53,14,Net Banking,0.22641509433962265,1.2697703816228136,0,7.9245283018867925,1,1.8461538461538463,1
T32201,2210,4835.91,ATM Withdrawal,0.0,Desktop,Chicago,0,5,5,Debit Card,1.6,1.7886410909653592,1,5.0,1,0.6451612903225806,1
T36450,1578,2040.68,ATM Withdrawal,11.0,Desktop,San Francisco,3,30,14,Debit Card,0.6,-0.260999397241043,0,14.0,1,1.6153846153846154,1
T5875,1112,2961.33,Bank Transfer,5.0,Mobile,Houston,0,41,11,Net Banking,0.2682926829268293,0.2522501750095238,1,8.048780487804878,1,1.4938271604938271,1
T4257,2944,81.24,Online Purchase,22.0,Desktop,Houston,1,30,9,Debit Card,0.4666666666666667,-1.3457569951091182,0,9.0,1,1.2,1
T1721,2790,355.73,Online Purchase,9.0,Unknown Device,Houston,4,3,8,UPI,4.333333333333333,-1.1364689949983477,0,8.0,1,1.0297029702970297,1
T14866,1746,4073.89,Bank Transfer,18.0,Tablet,Los Angeles,0,111,6,Net Banking,0.10810810810810811,-0.1751574454148902,0,1.6216216216216215,1,0.8470588235294118,1
T49284,2513,1804.69,Online Purchase,18.0,Mobile,Miami,0,30,13,Credit Card,0.43333333333333335,-0.3517487712985212,0,13.0,1,1.5648148148148147,1
T11918,4253,2749.89,Bill Payment,9.0,Mobile,San Francisco,1,9,11,,1.6666666666666667,0.46876368340474894,0,11.0,1,1.3865546218487395,1
T33513,4358,3594.66,ATM Withdrawal,3.0,Desktop,Miami,3,11,5,Debit Card,1.1818181818181819,1.074741254592931,1,5.0,1,0.8333333333333334,1
T23752,1757,3130.59,Online Purchase,12.0,Desktop,San Francisco,1,35,8,Debit Card,0.5142857142857142,0.46165923351868327,0,6.857142857142857,1,1.0285714285714287,1
T10370,3268,4053.98,Bank Transfer,10.0,Tablet,Los Angeles,1,26,7,Net Banking,0.5769230769230769,1.0354319147868214,0,7.0,1,0.7954545454545454,1
T17363,3160,181.94,ATM Withdrawal,22.0,Tablet,Miami,3,102,8,UPI,0.21568627450980393,-1.9385384412813658,0,2.3529411764705883,1,1.442622950819672,1
T5991,4849,1519.56,ATM Withdrawal,20.0,Tablet,Los Angeles,1,97,6,Debit Card,0.1134020618556701,-0.3921475726784855,0,1.8556701030927836,1,0.7674418604651163,1
T42429,3027,4818.16,Bank Transfer,23.0,Tablet,Los Angeles,2,80,7,Debit Card,0.2,1.5305924957508448,0,2.625,1,1.12,1
T28734,1299,222.01,POS Payment,13.0,Tablet,San Francisco,4,63,14,Credit Card,0.1746031746031746,-1.1152800712637099,0,6.666666666666666,1,1.75,1
T771,2548,1087.33,Bank Transfer,8.0,Desktop,Boston,1,31,8,Debit Card,0.5806451612903226,-0.29222752101175514,0,7.741935483870967,1,1.0746268656716418,1
T13981,3638,4224.6,POS Payment,19.0,Tablet,,2,95,3,Net Banking,0.06315789473684211,0.6771897798170454,0,0.9473684210526316,1,0.375,1
T17048,2879,1044.57,Bank Transfer,4.0,Tablet,Los Angeles,3,1,5,Debit Card,11.0,-0.3644723140992902,1,5.0,1,0.625,1
T47860,3354,4069.42,Bank Transfer,20.0,Tablet,Los Angeles,3,80,7,UPI,0.2125,1.0642161500598157,0,2.625,1,0.9015151515151515,1
T28210,1722,3514.68,Bill Payment,17.0,Mobile,,0,91,1,Net Banking,0.14285714285714285,0.9610870619141336,0,0.32967032967032966,1,0.14942528735632182,1
T31957,3210,1462.47,ATM Withdrawal,18.0,Desktop,Boston,2,118,11,UPI,0.09322033898305085,-0.6305022442756921,0,2.7966101694915255,1,1.3010752688172043,1
T16055,3770,1746.15,Bank Transfer,8.0,Unknown Device,Seattle,1,7,5,Net Banking,1.7142857142857142,-1.2359047151827183,0,5.0,1,0.631578947368421,1
T44106,1893,2672.36,Bank Transfer,13.0,Mobile,San Francisco,3,92,5,Debit Card,0.11956521739130435,-0.09456236442557789,0,1.6304347826086956,1,0.859375,1
T16215,2836,3984.69,ATM Withdrawal,11.0,Tablet,Chicago,2,32,2,Net Banking,0.53125,1.1756019528800132,0,1.875,1,0.2556390977443609,1
T298,2661,3893.97,Online Purchase,20.0,Tablet,San Francisco,3,66,4,Debit Card,0.10606060606060606,1.4983572894677148,0,1.8181818181818181,1,0.5833333333333334,1
T34905,4132,2083.15,Online Purchase,16.0,Unknown Device,Seattle,2,99,3,UPI,0.09090909090909091,-0.2522691000477882,0,0.9090909090909092,1,0.5294117647058824,1
T4827,1266,1096.33,ATM Withdrawal,13.0,,New York,0,118,7,Credit Card,0.07627118644067797,-1.123778395503636,0,1.7796610169491527,1,1.0161290322580645,1
T19826,2732,1158.65,Bill Payment,23.0,Tablet,Miami,4,73,14,Debit Card,0.136986301369863,-1.5317176800640566,0,5.753424657534247,1,1.3207547169811322,1
T29235,2602,,Bank Transfer,7.0,Unknown Device,New York,2,1,3,UPI,17.0,,0,3.0,1,0.42857142857142855,1
T4574,4826,577.24,Online Purchase,3.0,Tablet,San Francisco,4,118,11,UPI,0.07627118644067797,-0.83597819010362,1,2.7966101694915255,1,1.5,1
T19381,4320,2114.5,ATM Withdrawal,7.0,Mobile,New York,1,3,1,Debit Card,4.0,-0.35226598879473753,0,1.0,1,0.10714285714285714,1
T8225,3487,2044.67,Bank Transfer,12.0,,San Francisco,1,102,1,UPI,0.0784313725490196,0.0260674939478774,0,0.29411764705882354,1,0.14545454545454545,1
T9648,1272,1057.96,Bill Payment,14.0,Desktop,New York,1,77,13,UPI,0.2077922077922078,-0.7081411274174706,0,5.064935064935065,1,1.3506493506493507,1
T15768,1793,3155.83,Bill Payment,0.0,Mobile,San Francisco,3,81,12,UPI,0.2345679012345679,-0.21325872325687492,1,4.444444444444444,1,1.5616438356164384,1
T13632,1984,3335.06,ATM Withdrawal,20.0,Desktop,Seattle,1,15,9,Credit Card,1.1333333333333333,0.4434667362081693,0,9.0,1,1.204724409448819,1
T26562,1834,211.58,ATM Withdrawal,18.0,,Houston,3,86,7,UPI,0.19767441860465115,-0.3971851290140812,0,2.441860465116279,1,1.0084745762711864,1
T8896,3294,3951.23,ATM Withdrawal,7.0,Tablet,Houston,0,3,7,UPI,4.666666666666667,0.982330232813358,0,7.0,1,0.8521739130434783,1
T22969,3804,1790.45,Bank Transfer,20.0,Tablet,Houston,2,90,4,Invalid Method,0.2,-0.3053423663379627,0,1.3333333333333333,1,0.5142857142857143,1
T5217,1539,1504.66,Bank Transfer,4.0,Desktop,Seattle,2,79,1,Net Banking,0.21518987341772153,-0.5997887281066004,1,0.379746835443038,1,0.12878787878787878,1
T15603,3316,4743.57,Online Purchase,10.0,Mobile,San Francisco,4,57,7,Credit Card,0.22807017543859648,-0.30476460287990803,0,3.68421052631579,1,0.7913043478260869,1
T14750,1386,956.81,Bank Transfer,0.0,Desktop,Houston,4,6,2,Net Banking,3.6666666666666665,-0.8765472672585489,1,2.0,1,0.21674876847290642,1
T3402,1509,,Bill Payment,4.0,Tablet,Los Angeles,4,39,5,Credit Card,0.23076923076923078,,1,3.846153846153846,1,0.5844155844155844,1
T26007,1995,342.16,POS Payment,20.0,Desktop,Miami,3,47,2,,0.2978723404255319,-1.1087236956876574,0,1.2765957446808511,1,0.3010752688172043,1
T47737,3533,2654.37,Bill Payment,13.0,Desktop,San Francisco,3,70,10,UPI,0.21428571428571427,0.011724802547792313,0,4.285714285714286,1,1.3636363636363638,1
T49600,4551,1523.87,ATM Withdrawal,15.0,Tablet,Boston,3,57,3,Credit Card,0.2631578947368421,-0.6018582644698666,0,1.5789473684210527,1,0.3435114503816794,1
T37723,1346,1897.47,Bill Payment,18.0,Tablet,Houston,3,91,9,Net Banking,0.0989010989010989,0.36137594452399485,0,2.967032967032967,1,0.9,1
T6366,1304,769.2,ATM Withdrawal,11.0,Desktop,Los Angeles,4,80,14,,0.0875,-1.1722871398689183,0,5.25,1,1.9215686274509804,1
T35515,2845,2417.59,ATM Withdrawal,10.0,Mobile,Boston,0,8,9,UPI,1.875,-0.12342795912036399,0,9.0,1,1.0384615384615385,1
T41605,4259,2173.25,Bill Payment,21.0,Mobile,Los Angeles,3,7,14,Net Banking,1.7142857142857142,-0.2987383564123209,0,14.0,1,1.9534883720930232,1
T38022,3508,77.61,ATM Withdrawal,3.0,Desktop,Seattle,0,106,13,Credit Card,0.10377358490566038,-1.4543114920318132,1,3.679245283018868,1,2.0140845070422535,1
T33678,4734,49997.8,ATM Withdrawal,2.0,Mobile,Boston,4,57,11,UPI,0.3508771929824561,2.910535478273173,1,5.7894736842105265,1,1.5827338129496402,1
T34947,4222,1857.0,POS Payment,4.0,Mobile,Houston,0,66,9,UPI,0.19696969696969696,-0.39758592195105424,1,4.090909090909091,1,1.17,1
T42988,3515,4652.09,ATM Withdrawal,18.0,Desktop,San Francisco,3,39,12,Credit Card,0.3333333333333333,-0.16087383538257088,0,9.23076923076923,1,1.248,1
T3231,3496,1413.35,ATM Withdrawal,,Tablet,San Francisco,2,32,3,Credit Card,0.21875,-0.1184982836288488,0,2.8125,1,0.4565217391304348,1
T49978,2244,2516.59,ATM Withdrawal,10.0,Tablet,Boston,1,105,13,Credit Card,0.14285714285714285,0.288899939588874,0,3.7142857142857144,1,1.7410714285714286,1
T24133,1356,1121.85,POS Payment,7.0,Mobile,Houston,2,10,6,UPI,2.0,-0.3631176726076402,0,6.0,1,0.7058823529411765,1
T47081,3653,3377.68,POS Payment,18.0,Desktop,Chicago,2,41,8,Debit Card,0.43902439024390244,1.144638557824783,0,5.853658536585366,1,0.9536423841059603,1
T48944,3125,2638.6,Online Purchase,15.0,Mobile,San Francisco,4,49,12,Net Banking,0.30612244897959184,0.20651702317343706,0,7.346938775510204,1,1.8181818181818183,1
T36858,3742,4236.88,Bank Transfer,8.0,Tablet,Houston,0,47,11,UPI,0.23404255319148937,1.3782129336027704,0,7.0212765957446805,1,1.5125,1
T29574,3553,2437.99,Bill Payment,23.0,Mobile,Seattle,2,98,11,Credit Card,0.16326530612244897,0.26109388508569553,0,3.36734693877551,1,1.7959183673469388,1
T25970,2074,2546.74,Bill Payment,2.0,Tablet,San Francisco,1,69,12,Credit Card,0.21739130434782608,-0.3059547305642717,1,5.217391304347826,1,1.3333333333333333,1
T33370,2828,506.3,Bill Payment,15.0,,Los Angeles,2,1,5,Credit Card,12.0,-0.9280610074596021,0,5.0,1,0.5607476635514019,1
T24535,1394,3008.23,POS Payment,20.0,Desktop,San Francisco,4,100,7,Net Banking,0.16,0.423616815673484,0,2.1,1,0.7417218543046358,1
T16841,2607,312.07,POS Payment,14.0,Tablet,Boston,1,91,5,Debit Card,0.18681318681318682,-1.3748086433942845,0,1.6483516483516485,1,0.7727272727272727,1
T40583,3621,,Online Purchase,2.0,Tablet,Houston,4,40,9,Credit Card,0.375,,1,6.75,1,1.0546875,1
T26396,3977,,Bank Transfer,10.0,Mobile,Houston,4,1,13,Net Banking,18.0,,0,13.0,1,1.647887323943662,1
T21629,1869,1832.46,Bank Transfer,7.0,Mobile,Seattle,0,85,10,UPI,0.15294117647058825,0.5150661798408527,0,3.5294117647058822,1,1.2264150943396228,0
T44712,1821,4638.31,POS Payment,13.0,Tablet,Boston,4,13,3,Credit Card,1.1538461538461537,1.5118091963533566,0,3.0,1,0.41666666666666663,1
T46740,1875,147.55,ATM Withdrawal,14.0,Tablet,,4,8,7,Debit Card,2.375,-0.41846675821716356,0,7.0,1,0.9708029197080292,1
T12548,1223,1292.55,Online Purchase,9.0,Tablet,Chicago,1,103,4,Credit Card,0.0970873786407767,-0.9779127984884551,0,1.1650485436893205,1,0.6153846153846154,1
T31185,4777,49997.8,Online Purchase,14.0,Tablet,San Francisco,1,81,8,Net Banking,0.16049382716049382,2.834026846592891,0,2.962962962962963,1,1.0947368421052632,1
T1078,1388,1936.56,Bank Transfer,,Tablet,Houston,0,37,9,,0.32432432432432434,-0.660180995394853,0,7.297297297297297,1,1.1368421052631579,1
T16316,4343,4371.23,Bill Payment,23.0,Desktop,Los Angeles,2,119,12,Net Banking,0.13445378151260504,2.491454838130036,0,3.0252100840336134,1,1.4883720930232558,1
T26139,1526,3258.16,ATM Withdrawal,12.0,Desktop,Los Angeles,1,51,4,Debit Card,0.21568627450980393,0.36984291192432894,0,2.3529411764705883,1,0.4271844660194175,1
T46039,2573,1964.16,Online Purchase,7.0,Mobile,Los Angeles,4,113,6,Credit Card,0.23008849557522124,-0.6286180273103898,0,1.592920353982301,1,0.912280701754386,1
T4520,2356,918.1,Online Purchase,19.0,Mobile,Seattle,3,41,11,UPI,0.43902439024390244,-0.7609638433099167,0,8.048780487804878,1,1.3288590604026844,1
T7782,2789,3580.56,Bank Transfer,11.0,Mobile,Boston,4,111,3,Debit Card,0.10810810810810811,1.664445662473032,0,0.8108108108108107,1,0.37894736842105264,1
T44236,3690,2037.01,Online Purchase,7.0,Desktop,Boston,0,35,11,Debit Card,0.45714285714285713,-0.5410173924197752,0,9.428571428571429,1,1.3134328358208955,1
T19374,1790,3381.86,Bank Transfer,6.0,Tablet,New York,3,117,1,Net Banking,0.07692307692307693,0.845442450629204,1,0.25641025641025644,1,0.10227272727272727,1
T3001,3956,2716.87,Bill Payment,17.0,Mobile,Los Angeles,3,26,11,Credit Card,0.38461538461538464,0.15715902853145072,0,11.0,1,1.71875,1
T34991,2292,2473.18,Bank Transfer,1.0,Tablet,Houston,2,24,6,Credit Card,0.625,0.007515231927575805,1,6.0,1,0.7438016528925621,1
T9846,4203,780.56,Online Purchase,15.0,Desktop,Seattle,2,78,5,Credit Card,0.19230769230769232,-1.0306089427844298,0,1.923076923076923,1,0.6198347107438017,1
T18978,4056,1465.7,Bank Transfer,5.0,Desktop,Los Angeles,0,69,6,UPI,0.15942028985507245,-0.37665980731490095,1,2.608695652173913,1,0.8918918918918919,1
T18720,3112,2850.86,Bill Payment,3.0,Tablet,Miami,2,118,8,UPI,0.1016949152542373,0.17661129643566165,1,2.0338983050847457,1,0.96,1
T9909,2469,2430.81,Online Purchase,16.0,Desktop,Chicago,0,17,6,Debit Card,1.0588235294117647,-0.48169867335732625,0,6.0,1,0.8571428571428571,1
T32660,4617,49997.8,POS Payment,8.0,Desktop,Houston,4,65,4,Debit Card,0.2,3.31110329843989,0,1.8461538461538463,1,0.6933333333333334,1
T25841,4296,3117.1,Bank Transfer,4.0,Desktop,San Francisco,1,106,9,Debit Card,0.1509433962264151,0.6218771263026072,1,2.547169811320755,1,1.4257425742574257,1
T41816,3544,61.94,ATM Withdrawal,14.0,Desktop,Seattle,0,87,6,Net Banking,0.16091954022988506,-1.7166902345792547,0,2.0689655172413794,1,1.0909090909090908,1
T40930,1971,3868.65,POS Payment,6.0,Mobile,Boston,2,102,8,Net Banking,0.08823529411764706,0.7476753461010979,1,2.3529411764705883,1,1.309090909090909,1
T38238,3641,2375.49,ATM Withdrawal,7.0,Mobile,Seattle,2,31,1,Net Banking,0.3870967741935484,-0.30595143570325484,0,0.9677419354838709,1,0.12244897959183675,1
T42813,4246,4710.62,ATM Withdrawal,,Desktop,Los Angeles,2,108,8,UPI,0.1388888888888889,1.6534676384337343,0,2.2222222222222223,1,0.9375,1
T34771,4180,904.84,Bank Transfer,5.0,Desktop,Miami,2,28,10,UPI,0.4642857142857143,-0.6695739804871284,1,10.0,1,1.4942528735632183,1
T12082,3269,4229.35,Bank Transfer,20.0,Desktop,New York,0,35,5,Net Banking,0.34285714285714286,1.0587058940525726,0,4.285714285714286,1,0.6451612903225806,1
T25414,4544,3972.33,Online Purchase,23.0,Mobile,San Francisco,0,11,11,Debit Card,0.6363636363636364,0.7747665491226075,0,11.0,1,1.5098039215686274,0
T43738,1354,688.9,ATM Withdrawal,18.0,Desktop,Miami,0,72,6,Debit Card,0.16666666666666666,-1.2184229705525385,0,2.5,1,1.0746268656716418,1
T11837,3493,3992.7,POS Payment,17.0,Tablet,San Francisco,3,85,2,Net Banking,0.18823529411764706,0.7595114303622854,0,0.7058823529411764,1,0.3333333333333333,1
T45356,3648,2912.49,Bill Payment,4.0,Mobile,,1,33,5,Credit Card,0.36363636363636365,-0.191606796337449,1,4.545454545454545,1,0.8333333333333334,1
T34248,2886,3591.71,Bill Payment,,Desktop,New York,3,99,7,Debit Card,0.1414141414141414,0.9891684576175822,0,2.121212121212121,1,0.9074074074074074,1
T10982,2632,1546.53,Online Purchase,11.0,Desktop,Boston,1,72,3,Net Banking,0.1111111111111111,-0.33352537054755077,0,1.25,1,0.36923076923076925,1
T12690,1877,2354.67,POS Payment,8.0,Desktop,Chicago,2,88,2,Invalid Method,0.17045454545454544,-0.2561659350923911,0,0.6818181818181819,1,0.23076923076923078,1
